id,nombre,latitud,longitud,direccion,tipo_plaza,plaza_numero,plaza_longitud
PLAZ-BICI-65998,APARCABICIS_217,36.725663637634234,-4.4021306000177125,Carril de Castell,bicicleta,8,
PLAZ-BICI-66088,APARCABICIS_298,36.73118603764117,-4.421604000018227,Calle Eduardo Domínguez Ávila,bicicleta,10,
PLAZ-BICI-65996,APARCABICIS_186,36.719506037626466,-4.3593090000166566,Plaza Niño de las Moras,bicicleta,6,
PLAZ-BICI-66061,APARCABICIS_268,36.721509037629,-4.358914000016654,Calle Real,bicicleta,6,
PLAZ-BICI-65999,APARCABICIS_229,36.72120303762866,-4.362181000016733,Avenida de Juan Sebastián Elcano,bicicleta,6,
PLAZ-BICI-66123,APARCABICIS_325,36.729218337392126,-4.4137735782546565,Calle Fernando el Católico,bicicleta,4,
PLAZ-BICI-65974,APARCABICIS_051,36.72862003763808,-4.371040000016962,Calle Eucaliptus,bicicleta,4,
PLAZ-BICI-66005,APARCABICIS_233,36.749926037665055,-4.424559000018357,Avenida de Jacinto Benavente,bicicleta,4,
PLAZ-BICI-65885,APARCABICIS_338,36.7157982076216,-4.42277191001822,Calle Barroso,bicicleta,6,
PLAZ-BICI-78125,APARCABICIS_345,36.74951609539198,-4.416805414202457,Calle Alcalde Joaquín Quiles,bicicleta,6,
PLAZ-BICI-65988,APARCABICIS_206,36.71747503762376,-4.420364000018164,Plaza de la Marina,bicicleta,16,
PLAZ-BICI-66049,APARCABICIS_257,36.71355903761881,-4.414342000017987,Paseo de la Farola,bicicleta,10,
PLAZ-BICI-66019,APARCABICIS_203,36.72640803763508,-4.447960000018945,Calle Encarnación Fontiveros,bicicleta,8,
PLAZ-BICI-66037,APARCABICIS_216,36.700153037601666,-4.4358220000185336,Glorieta Antonio Molina,bicicleta,8,
PLAZ-BICI-66036,APARCABICIS_215,36.70028403760188,-4.435701000018523,Glorieta Antonio Molina,bicicleta,4,
PLAZ-BICI-65911,APARCABICIS_135,36.69995220842055,-4.435955286044537,Glorieta Antonio Molina,bicicleta,4,
PLAZ-BICI-66023,APARCABICIS_220,36.72360590762418,-4.4456498504959585,Calle la Argentinita,bicicleta,4,
PLAZ-BICI-65907,APARCABICIS_112,36.720345140337315,-4.435107707995867,Calle Honduras,bicicleta,4,
PLAZ-BICI-66041,APARCABICIS_221,36.71563803762134,-4.460662000019276,Calle Fiscal Luis Portero García,bicicleta,8,
PLAZ-BICI-66074,APARCABICIS_284,36.72357003763137,-4.468355000019529,Calle Miguel Carrera,bicicleta,8,
PLAZ-BICI-66021,APARCABICIS_213,36.72215003762969,-4.438764000018676,Calle Juan Fernández Súria,bicicleta,8,
PLAZ-BICI-66000,APARCABICIS_072,36.74632003766043,-4.416113000018128,Calle Lágrima,bicicleta,4,
PLAZ-BICI-65939,APARCABICIS_034,36.715339869142696,-4.434388875979829,Calle del Voluntariado Malagueño,bicicleta,10,
PLAZ-BICI-66085,APARCABICIS_295,36.721972037629456,-4.434362000018547,Calle Diego de Vergara,bicicleta,6,
PLAZ-BICI-65920,APARCABICIS_038,36.72917452072093,-4.418459236640003,Plaza del Maestro Artola,bicicleta,8,
PLAZ-BICI-65954,APARCABICIS_131,36.69303578894998,-4.445101618785563,Calle Luis Barahona de Soto,bicicleta,12,
PLAZ-BICI-65924,APARCABICIS_160,36.718053248214346,-4.429265856761262,Calle Armengual de la Mota,bicicleta,8,
PLAZ-BICI-66092,APARCABICIS_302,36.71806203762447,-4.4291720000183945,Calle Armengual de la Mota,bicicleta,8,
PLAZ-BICI-65976,APARCABICIS_174,36.72867203763802,-4.424337000018298,Calle Duque de Rivas,bicicleta,4,
PLAZ-BICI-65876,APARCABICIS_328,36.72309383763085,-4.433017840018513,Calle Cataluña,bicicleta,4,
PLAZ-BICI-65975,APARCABICIS_163,36.718508037625085,-4.422108000018209,Calle Antonio Baena Gómez,bicicleta,20,
PLAZ-BICI-65967,APARCABICIS_092,36.724662037632825,-4.4391330000186855,Calle Félix Corrales,bicicleta,6,
PLAZ-BICI-66008,APARCABICIS_185,36.724742037633014,-4.431579000018476,Calle Calzada de la Trinidad,bicicleta,6,
PLAZ-BICI-65929,APARCABICIS_064,36.71669442059572,-4.3476408720180375,Calle Playa del Chanquete,bicicleta,8,
PLAZ-BICI-66020,APARCABICIS_212,36.726501037635174,-4.438784000018688,Calle Morales Villarrubia,bicicleta,6,
PLAZ-BICI-74268,APARCABICIS_889,36.7135056521214,-4.428341883089292,Calle Cuarteles,bicicleta,4,
PLAZ-BICI-65986,APARCABICIS_200,36.7122850376171,-4.429621000018399,Calle Cuarteles,bicicleta,10,
PLAZ-BICI-65953,APARCABICIS_130,36.691199048130585,-4.446769952792857,Calle Luis Barahona de Soto,bicicleta,8,
PLAZ-BICI-65949,APARCABICIS_125,36.69054103758937,-4.446625000018809,Avenida de los Guindos,bicicleta,8,
PLAZ-BICI-65985,APARCABICIS_199,36.72639403763515,-4.420206000018176,Calle Refino,bicicleta,8,
PLAZ-BICI-65951,APARCABICIS_128,36.69895865658434,-4.453040957469881,Calle Conejito de Málaga,bicicleta,10,
PLAZ-BICI-66103,APARCABICIS_240,36.742456037655536,-4.423381000018305,Avenida de Santiago Ramón y Cajal,bicicleta,6,
PLAZ-BICI-66068,APARCABICIS_275,36.71479803762033,-4.429331000018393,Calle Malpica,bicicleta,8,
PLAZ-BICI-66063,APARCABICIS_270,36.7179400376243,-4.440451000018707,Calle Palestina,bicicleta,8,
PLAZ-BICI-66053,APARCABICIS_263,36.73874403765078,-4.423583000018303,Avenida de Santiago Ramón y Cajal,bicicleta,8,
PLAZ-BICI-66009,APARCABICIS_188,36.71849312012764,-4.3507613636438425,Calle Playa Virginia,bicicleta,8,
PLAZ-BICI-66102,APARCABICIS_239,36.73996703765242,-4.4237600000183095,Avenida de Santiago Ramón y Cajal,bicicleta,12,
PLAZ-BICI-78124,APARCABICIS_344,36.74008030449639,-4.423753120770425,Avenida de Santiago Ramón y Cajal,bicicleta,12,
PLAZ-BICI-66104,APARCABICIS_309,36.73944703765167,-4.423867000018308,Avenida de Santiago Ramón y Cajal,bicicleta,6,
PLAZ-BICI-65905,APARCABICIS_148,36.66783376992723,-4.501124918481237,Calle de la Vega,bicicleta,8,
PLAZ-BICI-66007,APARCABICIS_237,36.74571703765968,-4.422896000018304,Avenida de Santiago Ramón y Cajal,bicicleta,6,
PLAZ-BICI-66066,APARCABICIS_272,36.719497037626454,-4.358220000016638,Calle Dánvila y Collado,bicicleta,8,
PLAZ-BICI-66006,APARCABICIS_234,36.743404037656745,-4.423230000018304,Avenida de Santiago Ramón y Cajal,bicicleta,6,
PLAZ-BICI-65973,APARCABICIS_047,36.718996037625786,-4.366689000016828,Paseo Marítimo el Pedregal,bicicleta,8,
PLAZ-BICI-65994,APARCABICIS_165,36.71930603762626,-4.355027000016565,Calle Practicante Fernández Alcolea,bicicleta,8,
PLAZ-BICI-65901,APARCABICIS_059,36.71937765200322,-4.355864524857887,Calle Practicante Fernández Alcolea,bicicleta,4,
PLAZ-BICI-80630,APARCABICIS_892,36.71611156259437,-4.441122042889125,Avenida de Andalucía,bicicleta,4,
PLAZ-BICI-65995,APARCABICIS_176,36.72000703762719,-4.359082000016657,Calle Mar,bicicleta,4,
PLAZ-BICI-65919,APARCABICIS_032,36.723355026113055,-4.421117305773816,Plaza del Teatro,bicicleta,10,
PLAZ-BICI-65972,APARCABICIS_045,36.72215003762989,-4.347615000016403,Carretera de Olías,bicicleta,8,
PLAZ-BICI-65926,APARCABICIS_054,36.72188019682102,-4.353402256982169,Calle Idumea,bicicleta,4,
PLAZ-BICI-66040,APARCABICIS_204,36.73233003764224,-4.571261000023073,Calle del Romero,bicicleta,8,
PLAZ-BICI-66001,APARCABICIS_080,36.749912037665,-4.423872000018338,Glorieta José Gaspar Anaya Muñoz,bicicleta,4,
PLAZ-BICI-65971,APARCABICIS_044,36.72346403763147,-4.383776000017255,Camino de la Desviación,bicicleta,6,
PLAZ-BICI-65878,APARCABICIS_330,36.76438611768327,-4.444272370018947,Camino del Corcel,bicicleta,5,
PLAZ-BICI-65970,APARCABICIS_037,36.72797303763713,-4.41942100001816,Plaza Ejido,bicicleta,8,
PLAZ-BICI-65942,APARCABICIS_104,36.72137711446207,-4.448840618152499,Avenida de Santa Rosa de Lima,bicicleta,4,
PLAZ-BICI-78128,APARCABICIS_348,36.719275316234146,-4.453477070799514,Calle Cómpeta,bicicleta,8,
PLAZ-BICI-66050,APARCABICIS_256,36.711259037615854,-4.427311000018328,Calle Canales,bicicleta,8,
PLAZ-BICI-65950,APARCABICIS_126,36.699724251775095,-4.448545575160794,Calle Niño del Museo,bicicleta,8,
PLAZ-BICI-66076,APARCABICIS_278,36.696106037596415,-4.453104000019007,Plaza de la Luz,bicicleta,6,
PLAZ-BICI-65937,APARCABICIS_015,36.712213559224516,-4.431202411670045,Calle Explanada de la Estación,bicicleta,12,
PLAZ-BICI-79054,APARCABICIS_890,36.700793101748474,-4.4624441724646235,Calle Paquiro,bicicleta,10,
PLAZ-BICI-66065,APARCABICIS_273,36.729533037639065,-4.436457000018625,Calle José Canalejas,bicicleta,8,
PLAZ-BICI-66119,APARCABICIS_321,36.729999699194934,-4.436900594793945,Calle Moreno Nieto,bicicleta,8,
PLAZ-BICI-65969,APARCABICIS_173,36.66571243126755,-4.501755237599754,Calle Árbol Blanco,bicicleta,8,
PLAZ-BICI-66078,APARCABICIS_280,36.70034703760186,-4.448898000018899,Calle Niño del Museo,bicicleta,8,
PLAZ-BICI-65891,APARCABICIS_010,36.72019894288173,-4.4145512581051785,Calle Roma,bicicleta,10,
PLAZ-BICI-66084,APARCABICIS_294,36.72591703763451,-4.422965000018255,Calle Ollerías,bicicleta,8,
PLAZ-BICI-66054,APARCABICIS_261,36.744306037657864,-4.417693000018164,Calle las Moreras,bicicleta,6,
PLAZ-BICI-66015,APARCABICIS_056,36.72099603762842,-4.356082000016589,Calle Martínez Falero,bicicleta,4,
PLAZ-BICI-65900,APARCABICIS_022,36.723419522374556,-4.427141547221421,Calle Malasaña,bicicleta,4,
PLAZ-BICI-66090,APARCABICIS_301,36.72982703763957,-4.4112880000179535,Calle Amargura,bicicleta,8,
PLAZ-BICI-66080,APARCABICIS_282,36.723042037630535,-4.536638000021752,Calle Cristobalina Fernández,bicicleta,8,
PLAZ-BICI-65889,APARCABICIS_341,36.704329337607014,-4.43578147001854,Calle Tomás Echeverría,bicicleta,8,
PLAZ-BICI-66097,APARCABICIS_307,36.71125603761578,-4.440430000018685,Calle Santa Marta,bicicleta,8,
PLAZ-BICI-66096,APARCABICIS_306,36.71033403761456,-4.454707000019091,Calle de Cristóbal de Villalón,bicicleta,6,
PLAZ-BICI-66059,APARCABICIS_267,36.69913203760027,-4.46713100001942,Calle Paquiro,bicicleta,8,
PLAZ-BICI-65894,APARCABICIS_136,36.70377506760628,-4.434651690018505,Calle Tomás Echeverría,bicicleta,8,
PLAZ-BICI-66024,APARCABICIS_110,36.71416003761953,-4.442642000018755,Calle Conde de Guadalhorce,bicicleta,8,
PLAZ-BICI-66012,APARCABICIS_168,36.72078603762783,-4.477697000019799,Calle de Teseo,bicicleta,14,
PLAZ-BICI-65898,APARCABICIS_121,36.68253903757918,-4.458033000019103,Avenida Alicia de Larrocha,bicicleta,8,
PLAZ-BICI-66087,APARCABICIS_297,36.72556603763403,-4.4425850000187825,Calle Sondalezas,bicicleta,10,
PLAZ-BICI-66060,APARCABICIS_266,36.69957403760085,-4.4646770000193445,Calle Paquiro,bicicleta,8,
PLAZ-BICI-66071,APARCABICIS_287,36.73722203764877,-4.481441000019965,Calle Víctor Hugo,bicicleta,6,
PLAZ-BICI-65880,APARCABICIS_332,36.718057197624546,-4.42155954001819,Alameda Principal,bicicleta,5,
PLAZ-BICI-65879,APARCABICIS_331,36.71805786762454,-4.4215035700181975,Alameda Principal,bicicleta,5,
PLAZ-BICI-66042,APARCABICIS_241,36.71708803762315,-4.457246000019183,Calle de Saint-exupéry,bicicleta,12,
PLAZ-BICI-79687,APARCABICIS_891,36.714520216939114,-4.448242398240892,Plaza de Manuel Azaña,bicicleta,10,
PLAZ-BICI-80754,APARCABICIS_893,36.714619754750835,-4.4489138661744265,Plaza de Manuel Azaña,bicicleta,10,
PLAZ-BICI-65945,APARCABICIS_107,36.71461743193542,-4.448250532169187,Plaza de Manuel Azaña,bicicleta,8,
PLAZ-BICI-66056,APARCABICIS_262,36.722231037629754,-4.441369000018743,Pasaje Sondalezas,bicicleta,10,
PLAZ-BICI-78126,APARCABICIS_346,36.70381885757548,-4.4403367848264335,Calle Carpio,bicicleta,8,
PLAZ-BICI-66069,APARCABICIS_276,36.71091603761535,-4.435386000018548,Calle Poeta Muñoz Rojas,bicicleta,8,
PLAZ-BICI-66095,APARCABICIS_305,36.72689203763576,-4.4191740000181525,Plazuela Cristo de la Crucifixión,bicicleta,6,
PLAZ-BICI-74290,APARCABICIS_1876,36.69831447722425,-4.439917169552852,Calle Concejal Muñoz Cerván,bicicleta,8,
PLAZ-BICI-66099,APARCABICIS_314,36.72227803762984,-4.440725000018728,Pasaje Sondalezas,bicicleta,10,
PLAZ-BICI-65881,APARCABICIS_333,36.71684452762295,-4.424974550018284,Alameda Principal,bicicleta,5,
PLAZ-BICI-66048,APARCABICIS_255,36.742261037655126,-4.496755000020465,Calle Zarzamora,bicicleta,6,
PLAZ-BICI-78859,APARCABICIS_349,36.719889069179715,-4.410448739260049,Calle Maestranza,bicicleta,10,
PLAZ-BICI-66108,APARCABICIS_245,36.71816103762464,-4.433362000018514,Plaza de San Juan de la Cruz,bicicleta,8,
PLAZ-BICI-65992,APARCABICIS_230,36.726809037635626,-4.423449000018263,Calle Cruz del Molinillo,bicicleta,8,
PLAZ-BICI-66116,APARCABICIS_317,36.668896846003285,-4.5130192992041085,Calle Decano Eduardo Palanca,bicicleta,8,
PLAZ-BICI-65955,APARCABICIS_133,36.68043150939093,-4.454956054706517,Calle Marilyn Monroe,bicicleta,12,
PLAZ-BICI-66057,APARCABICIS_254,36.72090103762816,-4.408363000017858,Paseo de Reding,bicicleta,8,
PLAZ-BICI-65925,APARCABICIS_043,36.72061173498125,-4.361416697518849,Avenida de la Estación de el Palo,bicicleta,6,
PLAZ-BICI-65936,APARCABICIS_083,36.72957651606977,-4.433611035365542,Avenida del Arroyo de los Ángeles,bicicleta,6,
PLAZ-BICI-66058,APARCABICIS_265,36.72063103762792,-4.356129000016592,Calle Almería,bicicleta,8,
PLAZ-BICI-65883,APARCABICIS_550,36.73519209764628,-4.424641680018319,Avenida de Jorge Silvela,bicicleta,3,
PLAZ-BICI-66086,APARCABICIS_296,36.72647203763518,-4.415330000018048,Calle San Cayetano,bicicleta,12,
PLAZ-BICI-66109,APARCABICIS_127,36.69796603759887,-4.4390880000186135,Calle Concejal Muñoz Cerván,bicicleta,32,
PLAZ-BICI-65961,APARCABICIS_146,36.67331541688607,-4.506781697293836,Camino Huertecilla,bicicleta,12,
PLAZ-BICI-78127,APARCABICIS_347,36.70170657726697,-4.454700904635556,Bulevar Adolfo Suárez,bicicleta,8,
PLAZ-BICI-66091,APARCABICIS_300,36.70640203760932,-4.544685000021993,Calle Portales de la Victoria,bicicleta,6,
PLAZ-BICI-65964,APARCABICIS_157,36.72676035465196,-4.47455227377003,Calle Rosa García Ascot,bicicleta,16,
PLAZ-BICI-65886,APARCABICIS_337,36.68208422757854,-4.452737080018956,Avenida Imperio Argentina,bicicleta,5,
PLAZ-BICI-65934,APARCABICIS_090,36.72215403762965,-4.439821000018706,Calle Doctor Escassi,bicicleta,6,
PLAZ-BICI-66110,APARCABICIS_246,36.70376503760631,-4.432983000018461,Paseo de Antonio Machado,bicicleta,8,
PLAZ-BICI-65931,APARCABICIS_082,36.7293400484724,-4.433712959308103,Avenida del Arroyo de los Ángeles,bicicleta,4,
PLAZ-BICI-65930,APARCABICIS_081,36.728462962297044,-4.431390166301138,Avenida del Arroyo de los Ángeles,bicicleta,8,
PLAZ-BICI-65892,APARCABICIS_013,36.714464037619955,-4.425772000018295,Avenida del Comandante Benítez,bicicleta,10,
PLAZ-BICI-65914,APARCABICIS_014,36.727814037636875,-4.417969000018122,Calle Ejido,bicicleta,8,
PLAZ-BICI-66083,APARCABICIS_293,36.701498037603415,-4.437662000018582,Calle Guadalete,bicicleta,6,
PLAZ-BICI-66079,APARCABICIS_281,36.69529103759545,-4.456443000019103,Avenida de Isaac Peral,bicicleta,8,
PLAZ-BICI-65874,APARCABICIS_326,36.71355803761877,-4.423917390018241,Avenida de Manuel Agustín Heredia,bicicleta,5,
PLAZ-BICI-66055,APARCABICIS_264,36.72871003763799,-4.437486000018649,Calle Marqués de Ovieco,bicicleta,8,
PLAZ-BICI-65981,APARCABICIS_194,36.72552503763398,-4.420527000018179,Plaza de Montaño,bicicleta,8,
PLAZ-BICI-66010,APARCABICIS_190,36.72070003762804,-4.3609390000167005,Calle Alonso Carrillo de Albornoz,bicicleta,8,
PLAZ-BICI-65928,APARCABICIS_055,36.72515230165852,-4.370616674440163,Calle Manuel de Palacio,bicicleta,6,
PLAZ-BICI-65997,APARCABICIS_201,36.72152103762904,-4.364537000016786,Calle Escultor Marín Higuero,bicicleta,8,
PLAZ-BICI-65935,APARCABICIS_091,36.725096406162635,-4.439136385936351,Calle José María Coopello,bicicleta,6,
PLAZ-BICI-66035,APARCABICIS_211,36.705867037608954,-4.435344000018533,Plaza de Murillo Carrera,bicicleta,10,
PLAZ-BICI-66064,APARCABICIS_271,36.71150903761611,-4.452611000019036,Calle Corregidor Pedro Zapata,bicicleta,8,
PLAZ-BICI-65923,APARCABICIS_142,36.70992572500567,-4.427506327647424,Paseo de Antonio Machado,bicicleta,20,
PLAZ-BICI-66033,APARCABICIS_195,36.70827303761207,-4.429167000018374,Paseo de Antonio Machado,bicicleta,8,
PLAZ-BICI-66026,APARCABICIS_205,36.713684037618926,-4.447904000018907,Calle Corregidor Francisco de Molina,bicicleta,10,
PLAZ-BICI-65912,APARCABICIS_004,36.7158480376217,-4.424977000018284,Alameda de Colón,bicicleta,10,
PLAZ-BICI-66122,APARCABICIS_247,36.71175103761642,-4.430753000018421,Calle Héroe de Sostoa,bicicleta,34,
PLAZ-BICI-66107,APARCABICIS_244,36.72254803763015,-4.450333000018999,Calle Pedro Espinosa,bicicleta,4,
PLAZ-BICI-65933,APARCABICIS_089,36.73164020237252,-4.436985254306371,Avenida del Arroyo de los Ángeles,bicicleta,6,
PLAZ-BICI-65932,APARCABICIS_087,36.729748492046824,-4.434227943438978,Avenida del Arroyo de los Ángeles,bicicleta,6,
PLAZ-BICI-66111,APARCABICIS_277,36.6944490375944,-4.445712000018788,Calle Francisco Jiménez Lomas,bicicleta,8,
PLAZ-BICI-66011,APARCABICIS_166,36.70294403760514,-4.444828000018786,Avenida de Europa,bicicleta,12,
PLAZ-BICI-65947,APARCABICIS_115,36.71844455171031,-4.4432562589833235,Calle Virgen de Flores,bicicleta,6,
PLAZ-BICI-66043,APARCABICIS_253,36.719450037626444,-4.3596770000166645,Avenida de Salvador Allende,bicicleta,6,
PLAZ-BICI-65875,APARCABICIS_327,36.73175965742507,-4.430608865810765,Calle Poeta Bernardo de la Torre,bicicleta,4,
PLAZ-BICI-65943,APARCABICIS_105,36.71985924771931,-4.438734054584095,Calle Ingeniero de la Torre Acosta,bicicleta,4,
PLAZ-BICI-65987,APARCABICIS_202,36.72347203763136,-4.425332000018312,Calle San Rafael,bicicleta,8,
PLAZ-BICI-66094,APARCABICIS_304,36.71706103762327,-4.427958000018358,Calle Nazareno del Paso,bicicleta,12,
PLAZ-BICI-66082,APARCABICIS_292,36.662338037553205,-4.503760000020458,Calle Maestro Usandizaga,bicicleta,6,
PLAZ-BICI-65893,APARCABICIS_002,36.71675892244996,-4.437704086322339,Calle Escultor Palma Burgos,bicicleta,8,
PLAZ-BICI-65960,APARCABICIS_145,36.66917625018559,-4.460309743900358,Calle Wilkinson,bicicleta,8,
PLAZ-BICI-65968,APARCABICIS_119,36.720469037627545,-4.443112000018785,Calle Virgen de Flores,bicicleta,6,
PLAZ-BICI-79859,APARCABICIS_3044,36.7164286671827,-4.42880759051091,Plaza de Enrique Navarro,bicicleta,3,
PLAZ-BICI-65890,APARCABICIS_342,36.70924383761326,-4.44308280001875,Calle la Unión,bicicleta,8,
PLAZ-BICI-65956,APARCABICIS_137,36.695547794345906,-4.460663795490407,Avenida de Europa,bicicleta,8,
PLAZ-BICI-65882,APARCABICIS_336,36.714914327620406,-4.4533998800190595,Calle Corregidor Nicolás Isidro,bicicleta,5,
PLAZ-BICI-65906,APARCABICIS_140,36.686394037584066,-4.455305000019037,Calle Villanueva de Algaidas,bicicleta,10,
PLAZ-BICI-65983,APARCABICIS_197,36.7281060376373,-4.411973000017967,Calle Hurtado de Mendoza,bicicleta,6,
PLAZ-BICI-65944,APARCABICIS_106,36.71836715117691,-4.437114000339058,Calle Ingeniero de la Torre Acosta,bicicleta,4,
PLAZ-BICI-66013,APARCABICIS_170,36.72272803763027,-4.486795000020085,Calle Alicia Alonso,bicicleta,6,
PLAZ-BICI-65940,APARCABICIS_096,36.72098152601971,-4.439570903796766,Calle Ingeniero de la Torre Acosta,bicicleta,4,
PLAZ-BICI-65991,APARCABICIS_222,36.72135903762867,-4.430954000018454,Calle Peso de la Harina,bicicleta,8,
PLAZ-BICI-66120,APARCABICIS_322,36.71870003762538,-4.410000000017894,Calle Cervantes,bicicleta,10,
PLAZ-BICI-65984,APARCABICIS_198,36.71493585762052,-4.422520880018212,Calle Tomás Heredia,bicicleta,6,
PLAZ-BICI-66002,APARCABICIS_169,36.75017903766538,-4.415095000018112,Calle del Marqués de Mantua,bicicleta,4,
PLAZ-BICI-74269,APARCABICIS_590,36.72765513623721,-4.429234077497017,Calle Alonso Cano,bicicleta,3,
PLAZ-BICI-66052,APARCABICIS_260,36.71975303762667,-4.416167000018057,Avenida de Cervantes,bicicleta,8,
PLAZ-BICI-65979,APARCABICIS_191,36.720041037627006,-4.414844000018018,Avenida de Cervantes,bicicleta,8,
PLAZ-BICI-65899,APARCABICIS_035,36.71773003762413,-4.410763000017904,Paseo Marítimo Ciudad de Melilla,bicicleta,6,
PLAZ-BICI-65990,APARCABICIS_210,36.724565037632814,-4.42553300001832,Avenida de la Rosaleda,bicicleta,8,
PLAZ-BICI-66067,APARCABICIS_274,36.73928603765152,-4.428037000018428,Calle Doctor Gálvez Moll,bicicleta,6,
PLAZ-BICI-66101,APARCABICIS_258,36.721639037629124,-4.377829000017101,Calle Bolivia,bicicleta,8,
PLAZ-BICI-66014,APARCABICIS_235,36.724005037632026,-4.43160500001848,Plaza Bailén,bicicleta,4,
PLAZ-BICI-65887,APARCABICIS_339,36.722412877630035,-4.424416780018279,Calle Carretería,bicicleta,12,
PLAZ-BICI-65903,APARCABICIS_111,36.7135963816129,-4.440922737140287,Calle Fernández Fermina,bicicleta,4,
PLAZ-BICI-66031,APARCABICIS_236,36.718474613496674,-4.435150654045437,Calle Compositor Lehmberg Ruiz,bicicleta,8,
PLAZ-BICI-65909,APARCABICIS_114,36.70716861671212,-4.464783668537449,Calle Max Estrella,bicicleta,10,
PLAZ-BICI-66081,APARCABICIS_289,36.7235170376313,-4.465126000019433,Calle del Doctor Miguel Díaz Recio,bicicleta,6,
PLAZ-BICI-66028,APARCABICIS_224,36.72141003762871,-4.438559000018667,Calle Martínez Maldonado,bicicleta,4,
PLAZ-BICI-65908,APARCABICIS_159,36.72132551608518,-4.437028169650586,Calle Martínez Maldonado,bicicleta,4,
PLAZ-BICI-66114,APARCABICIS_290,36.72542403763372,-4.468084000019522,Calle Manuel Rivadeneyra,bicicleta,8,
PLAZ-BICI-65888,APARCABICIS_340,36.72369572763168,-4.42267125001824,Calle Carretería,bicicleta,12,
PLAZ-BICI-66029,APARCABICIS_225,36.72142103762872,-4.43549300001858,Calle Martínez Maldonado,bicicleta,8,
PLAZ-BICI-65913,APARCABICIS_009,36.71998603762696,-4.426427000018324,Calle Cerrojo,bicicleta,10,
PLAZ-BICI-65957,APARCABICIS_138,36.68377851270053,-4.4545269012641295,Calle Concha Lagos,bicicleta,12,
PLAZ-BICI-66072,APARCABICIS_286,36.73337403764384,-4.483426000020009,Calle Ruiseñores,bicicleta,6,
PLAZ-BICI-66030,APARCABICIS_226,36.721411037628734,-4.435000000018562,Calle Martínez Maldonado,bicicleta,4,
PLAZ-BICI-65982,APARCABICIS_196,36.72340403763131,-4.4189630000181435,Calle Álamos,bicicleta,8,
PLAZ-BICI-65980,APARCABICIS_192,36.71696103762309,-4.423492000018248,Calle Tomás Heredia,bicicleta,8,
PLAZ-BICI-65896,APARCABICIS_139,36.6874006837944,-4.450106620807469,Calle Nuestra Señora de las Candelas,bicicleta,8,
PLAZ-BICI-66106,APARCABICIS_243,36.718511037625035,-4.432875000018495,Calle Huéscar,bicicleta,8,
PLAZ-BICI-66027,APARCABICIS_218,36.715067037620656,-4.439794000018686,Avenida de la Aurora,bicicleta,10,
PLAZ-BICI-65884,APARCABICIS_334,36.6619229675527,-4.5033107200204405,Calle Maestro Tomás Bretón,bicicleta,10,
PLAZ-BICI-66047,APARCABICIS_250,36.72003503762697,-4.4241980000182695,Plaza Enrique García-herrera,bicicleta,10,
PLAZ-BICI-66046,APARCABICIS_249,36.71951603762638,-4.42443500001827,Plaza Enrique García-herrera,bicicleta,10,
PLAZ-BICI-66045,APARCABICIS_251,36.71951803762638,-4.424826000018283,Plaza Enrique García-herrera,bicicleta,10,
PLAZ-BICI-65977,APARCABICIS_162,36.717868345868816,-4.464547634144158,Bulevar Louis Pasteur,bicicleta,4,
PLAZ-BICI-66025,APARCABICIS_179,36.71481703762029,-4.441189000018721,Avenida de la Aurora,bicicleta,10,
PLAZ-BICI-66089,APARCABICIS_299,36.66939903756233,-4.4615380000191704,Calle Conde Lucanor,bicicleta,10,
PLAZ-BICI-66075,APARCABICIS_285,36.73821603764995,-4.482346000019994,Calle Escritora Matilde del Nido,bicicleta,8,
PLAZ-BICI-65904,APARCABICIS_144,36.66398691795782,-4.4564259052466655,Calle Acacias de Guadalmar,bicicleta,8,
PLAZ-BICI-66073,APARCABICIS_283,36.73226203764211,-4.567985000022945,Calle Pilar,bicicleta,6,
PLAZ-BICI-66039,APARCABICIS_189,36.727817037636605,-4.545418000022081,Calle Ignacio Sánchez Mejías,bicicleta,10,
PLAZ-BICI-66121,APARCABICIS_323,36.69165317759074,-4.4545400800190365,Avenida de Gregorio Diego,bicicleta,4,
PLAZ-BICI-66077,APARCABICIS_279,36.690481037589336,-4.445262000018767,Avenida de Sor Teresa Prat,bicicleta,6,
PLAZ-BICI-65941,APARCABICIS_101,36.71719323352624,-4.437650442142032,Calle Manuel España Lobo,bicicleta,8,
PLAZ-BICI-66113,APARCABICIS_311,36.689079037587504,-4.449998000018898,Avenida de Gregorio Diego,bicicleta,8,
PLAZ-BICI-65938,APARCABICIS_025,36.71409280065805,-4.434775114077987,Calle Mauricio Moro Pareto,bicicleta,6,
PLAZ-BICI-66117,APARCABICIS_319,36.69345003759308,-4.449040000018885,Calle Realenga de San Luis,bicicleta,8,
PLAZ-BICI-65902,APARCABICIS_147,36.66380618863979,-4.504952430745602,Calle Torremolinos,bicicleta,8,
PLAZ-BICI-66100,APARCABICIS_313,36.7158040376215,-4.461793000019308,Calle Pirandello,bicicleta,8,
PLAZ-BICI-65948,APARCABICIS_120,36.711650207872076,-4.441748857516899,Camino de San Rafael,bicicleta,4,
PLAZ-BICI-66017,APARCABICIS_097,36.7337920376445,-4.4275890000183935,Avenida de la Palmilla,bicicleta,8,
PLAZ-BICI-74288,APARCABICIS_2119,36.75154711852285,-4.433208569705133,Camino de las Erizas,bicicleta,5,
